"","user_id","session","Pack","Start Date","Start Time","End Date","End Time","Exit Status","Exit Screen","Build Date","Application Version","Android Version","Device ID","Device Manufacturer","Device Model","Launch Type","Beep File","Target Beep Time","Actual Beep Time","Screen Trail","bed_time","getup_time","sleep_quality","mindsharp","concentrate","game_distract","SYMBOL_SEARCH.median.RT.all_trials","SYMBOL_SEARCH.median.RT.accurate_trials","SYMBOL_SEARCH.median.RT.error_trials","SYMBOL_SEARCH.median.RT.lure_trials","SYMBOL_SEARCH.median.RT.normal_trials","SYMBOL_SEARCH.sd.RT.all_trials","SYMBOL_SEARCH.sd.RT.accurate_trials","SYMBOL_SEARCH.sd.RT.error_trials","SYMBOL_SEARCH.sd.RT.lure_trials","SYMBOL_SEARCH.sd.RT.normal_trials","SYMBOL_SEARCH.proportion.accurate.trials","SYMBOL_SEARCH.proportion.error.trials","SYMBOL_SEARCH.n.filtered.trials","SYMBOL_SEARCH.n.accurate.trials","SYMBOL_SEARCH.n.error.trials","SYMBOL_SEARCH.n.lure.trials","SYMBOL_SEARCH.n.normal.trials","SYMBOL_SEARCH.n.trials","SYMBOL_SEARCH.PACKAGE.VERSION","DOT_MEMORY.median.RT.all_trials","DOT_MEMORY.sd.RT.all_trials","DOT_MEMORY.median.RT.perfect_trials","DOT_MEMORY.sd.RT.perfect_trials","DOT_MEMORY.median.RT.nonperfect_trials","DOT_MEMORY.sd.RT.nonperfect_trials","DOT_MEMORY.median.error.distance.overall","DOT_MEMORY.sd.error.distance.overall","DOT_MEMORY.sum.error.distance.overall","DOT_MEMORY.count.perfect.dots","DOT_MEMORY.count.perfect.trials","DOT_MEMORY.n.filtered.trials","DOT_MEMORY.n.trials","DOT_MEMORY.prop.perfect.trials","DOT_MEMORY.PACKAGE.VERSION","COLOR_SHAPES.median.RT.all_trials","COLOR_SHAPES.median.RT.HIT_trials","COLOR_SHAPES.median.RT.FA_trials","COLOR_SHAPES.median.RT.MISS_trials","COLOR_SHAPES.median.RT.CR_trials","COLOR_SHAPES.sd.RT.all_trials","COLOR_SHAPES.sd.RT.HIT_trials","COLOR_SHAPES.sd.RT.FA_trials","COLOR_SHAPES.sd.RT.MISS_trials","COLOR_SHAPES.sd.RT.CR_trials","COLOR_SHAPES.n.HIT","COLOR_SHAPES.n.FA","COLOR_SHAPES.n.MISS","COLOR_SHAPES.n.CR","COLOR_SHAPES.n.change.trials","COLOR_SHAPES.n.no_change.trials","COLOR_SHAPES.n.filtered.trials","COLOR_SHAPES.n.trials","COLOR_SHAPES.HIT.rate","COLOR_SHAPES.FA.rate","COLOR_SHAPES.MISS.rate","COLOR_SHAPES.CR.rate","COLOR_SHAPES.CorRec.rate","COLOR_SHAPES.HIT.rate.adj","COLOR_SHAPES.FA.rate.adj","COLOR_SHAPES.MISS.rate.adj","COLOR_SHAPES.CR.rate.adj","COLOR_SHAPES.z.HIT.rate","COLOR_SHAPES.z.FA.rate","COLOR_SHAPES.z.MISS.rate","COLOR_SHAPES.z.CR.rate","COLOR_SHAPES.dprime","COLOR_SHAPES.beta","COLOR_SHAPES.c","COLOR_SHAPES.PACKAGE.VERSION","moment_surveys"
"54","325","7","Survey",2024-09-09,11:40:44,2024-09-09,11:44:36,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:10 PM",06:00:00,"100",100,100,0,2435,2435,NA,2404,2466,775.804781387386,775.804781387386,NA,941.243474228522,605.68221407306,1,0,0,18,0,9,9,18,0.0.0.9300,7594,2267.4710582497,NA,NA,7594,2267.4710582497,10,6.06507320811347,32.0710678118655,3,0,0,3,0,0.0.0.9300,1735,1782.5,1845,2252,1601.5,281.28514595217,189.527482615759,NA,NA,229.440442526305,4,1,1,4,5,5,0,10,0.8,0.2,0.2,0.8,0.6,0.8,0.2,0.2,0.8,0.841621233572914,-0.841621233572914,-0.841621233572914,0.841621233572914,1.68324246714583,1,-1.11022302462516e-16,0.0.0.9300,3
"55","326","4","Survey",2024-09-23,08:20:50,2024-09-23,08:27:38,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:00 PM",04:45:00,"40",70,80,0,1725,1725,1934,1352,2129,705.093485666555,719.642920713692,823.072293301141,877.621928850915,450.241046551733,0.888888888888889,0.111111111111111,0,16,2,9,9,18,0.0.0.9300,6102,1253.46971775681,6765.5,1687.86388669229,6102,NA,0,11.5470053837925,20,7,2,0,3,0.666666666666667,0.0.0.9300,1967.5,1757.5,NA,2883,1961,577.782388870489,462.819259178642,NA,NA,578.157590973257,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,1
"56","326","5","Survey",2024-09-23,08:44:45,2024-09-23,08:49:59,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:00 PM",04:45:00,"30",80,80,30,1833.5,1882,1706,1833,1882,1039.48065369768,1117.42885999193,150.063319968605,887.398867477303,1228.23114681236,0.833333333333333,0.166666666666667,0,15,3,9,9,18,0.0.0.9300,6579,1377.80453379038,8455,NA,6174,572.756492761103,5,2.88675134594813,10,7,1,0,3,0.333333333333333,0.0.0.9300,2557.5,2746,4355,NA,1762.5,1240.09603570763,1298.08000523851,NA,NA,944.080858118978,5,1,0,4,5,5,0,10,1,0.2,0,0.8,0.8,0.99,0.2,0.01,0.8,2.32634787404084,-0.841621233572914,-2.32634787404084,0.841621233572914,3.16796910761376,0.0951991691035519,-0.742363320233963,0.0.0.9300,2
"57","326","6","Survey",2024-09-23,08:55:52,2024-09-23,09:00:26,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:00 PM",04:45:00,"30",60,70,44,1683.5,1683.5,NA,1801,1667,569.987409561671,569.987409561671,NA,615.399870003236,554.703524416422,1,0,0,18,0,9,9,18,0.0.0.9300,6660,1931.7981260991,3912,NA,7149,691.550432000443,5,6.06507320811347,17.0710678118655,6,1,0,3,0.333333333333333,0.0.0.9300,2399,3535,NA,6233,1536,1874.46786522943,1445.44087853268,NA,NA,1786.70837016005,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,3
"58","327","4","Survey",2024-09-23,10:28:14,2024-09-23,10:33:04,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:00 PM",07:00:00,"70",60,80,14,2284.5,2251,2986,2034,2453,1295.85539417575,1332.74153533234,NA,815.114732892111,1647.65000160161,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,4371,1538.78729307638,5961,NA,3627.5,1051.4677836244,5,5,15,6,1,0,3,0.333333333333333,0.0.0.9300,1776,2049,NA,2773.5,1625,1109.41385925682,1722.11043006345,NA,914.289068074206,265.66934335749,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,4
"59","327","5","Survey",2024-09-23,10:38:01,2024-09-23,10:42:08,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:00 PM",07:00:00,"80",80,90,29,2101.5,2101.5,NA,1800,2303,1147.02051226452,1147.02051226452,NA,1292.51197071611,1042.74601413767,1,0,0,18,0,9,9,18,0.0.0.9300,4746,2123.57057805951,4746,NA,6558,2613.46666326548,10,7.63762615825973,25,5,1,0,3,0.333333333333333,0.0.0.9300,2188.5,2435.5,NA,1843,2084,536.546663601799,483.37735431717,NA,NA,538.497632306773,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,5
"60","327","6","Survey",2024-09-23,10:56:14,2024-09-23,10:59:55,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:00 PM",07:00:00,"70",70,80,30,2001,2001,NA,2218,1734,582.579950472732,582.579950472732,NA,406.792876590095,706.749778917546,1,0,0,18,0,9,9,18,0.0.0.9300,4918,1831.72168555524,7890,NA,4733.5,260.922402257836,7.07106781186548,5.14098958960708,17.0710678118655,6,1,0,3,0.333333333333333,0.0.0.9300,1974,2268,NA,1974,1759,619.860925262003,971.132843641898,NA,131.521861300698,612.439384755749,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,6
"61","328","4","Survey",2024-10-01,09:38:37,2024-10-01,09:43:43,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:45 PM",07:30:00,"80",80,90,15,3003,3003,NA,3201,2668,1116.28400379302,1116.28400379302,NA,1324.76049198001,859.779913698849,1,0,0,18,0,9,9,18,0.0.0.9300,3199,2512.74080106431,3199,NA,5179.5,3164.3028458098,5,7.63762615825973,20,5,1,0,3,0.333333333333333,0.0.0.9300,2993,2389.5,NA,2134,3099,975.266396655009,1132.63185398728,NA,NA,708.562629553662,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,1
"62","328","5","Survey",2024-10-01,09:50:38,2024-10-01,09:55:18,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:45 PM",07:30:00,"90",90,90,19,2752,2752,NA,2454,2953,1262.34605351446,1262.34605351446,NA,1127.02060515522,1440.1354778091,1,0,0,18,0,9,9,18,0.0.0.9300,4937,3328.14858442348,4937,NA,7512.5,4210.82088196589,10,5.77350269189626,20,5,1,0,3,0.333333333333333,0.0.0.9300,2434.5,1631.5,2274,2380,2543.5,470.102884720167,665.387481096541,NA,286.643216095085,178.915948609023,2,1,3,4,5,5,0,10,0.4,0.2,0.6,0.8,0.2,0.4,0.2,0.6,0.8,-0.2533471031358,-0.841621233572914,0.2533471031358,0.841621233572914,0.588274130437114,1.37998243809048,0.547484168354357,0.0.0.9300,2
"63","328","6","Survey",2024-10-01,10:04:43,2024-10-01,10:09:02,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:45 PM",07:30:00,"80",90,80,11,2508.5,2508.5,NA,1600,2535,731.040756890677,731.040756890677,NA,911.027274259363,404.716292948255,1,0,0,18,0,9,9,18,0.0.0.9300,6139,881.590796987658,4840,NA,6330.5,270.821897194448,15,11.7878022338291,38.2514076993644,3,1,0,3,0.333333333333333,0.0.0.9300,2986.5,2358.5,2931,3845,2832,1071.70101552003,1580.93145012679,NA,NA,691.849393533978,4,1,1,4,5,5,0,10,0.8,0.2,0.2,0.8,0.6,0.8,0.2,0.2,0.8,0.841621233572914,-0.841621233572914,-0.841621233572914,0.841621233572914,1.68324246714583,1,-1.11022302462516e-16,0.0.0.9300,3
"64","329","4","Survey",2024-10-10,10:30:35,2024-10-10,10:37:17,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:30 PM",07:25:00,"70",50,50,22,2674,2674,NA,3153,2532,1590.21961322977,1590.21961322977,NA,1756.45754606,1364.20507989085,1,0,0,18,0,9,9,18,0.0.0.9300,6627,3164.90063035161,NA,NA,6627,3164.90063035161,12.0710678118655,8.12861826518634,47.0710678118655,2,0,0,3,0,0.0.0.9300,2615.5,2991,1868,2460,2164.5,803.340276595167,383.987412988152,NA,148.492424049175,1131.77246682656,3,1,2,4,5,5,0,10,0.6,0.2,0.4,0.8,0.4,0.6,0.2,0.4,0.8,0.2533471031358,-0.841621233572914,-0.2533471031358,0.841621233572914,1.09496833670871,1.37998243809048,0.294137065218557,0.0.0.9300,1
"65","329","5","Survey",2024-10-10,10:49:45,2024-10-10,10:54:36,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:30 PM",07:28:00,"60",60,50,24,2969.5,2969.5,NA,2384,3450,2202.05968126872,2202.05968126872,NA,951.695460743614,2878.79334289753,1,0,0,18,0,9,9,18,0.0.0.9300,6517,472.783600956435,NA,NA,6517,472.783600956435,23.2514076993644,5.5469372286843,74.0627960002063,0,0,0,3,0,0.0.0.9300,3027,2685,2515,3355,3167,861.488666334167,1231.55037791125,NA,521.844804515672,900.101244305328,3,1,2,4,5,5,0,10,0.6,0.2,0.4,0.8,0.4,0.6,0.2,0.4,0.8,0.2533471031358,-0.841621233572914,-0.2533471031358,0.841621233572914,1.09496833670871,1.37998243809048,0.294137065218557,0.0.0.9300,2
"66","329","6","Survey",2024-10-10,11:00:18,2024-10-10,11:04:44,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:30 PM",07:28:00,"60",40,40,40,2925.5,3067,2784,3067,2617,2351.69596221383,2413.60874704736,NA,3001.11416810491,1318.86110379794,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,5048,452.759317960437,NA,NA,5048,452.759317960437,15,3.63522860082062,42.0710678118655,1,0,0,3,0,0.0.0.9300,2653,NA,3291,2757,2382,1021.85474070981,NA,1049.34646328084,1328.40626315898,507.868421279895,0,2,5,3,5,5,0,10,0,0.4,1,0.6,-0.4,0.01,0.4,0.99,0.6,-2.32634787404084,-0.2533471031358,2.32634787404084,0.2533471031358,-2.07300077090504,0.0689857830620523,1.28984748858832,0.0.0.9300,3
"67","330","4","Survey",2024-10-22,10:28:59,2024-10-22,10:33:32,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:10 AM",08:15:00,"80",40,40,16,1857.5,1857.5,NA,1850,1865,578.158053904049,578.158053904049,NA,731.599522355716,379.87885495832,1,0,0,18,0,9,9,18,0.0.0.9300,3400,2278.25291250408,3173.5,320.319371877506,7100,NA,0,4.08248290463863,7.07106781186548,8,2,0,3,0.666666666666667,0.0.0.9300,2362,2121,3458,NA,2362,622.238691250302,668.700456108712,NA,NA,379.041774302868,5,1,0,4,5,5,0,10,1,0.2,0,0.8,0.8,0.99,0.2,0.01,0.8,2.32634787404084,-0.841621233572914,-2.32634787404084,0.841621233572914,3.16796910761376,0.0951991691035519,-0.742363320233963,0.0.0.9300,1
"68","330","5","Survey",2024-10-22,10:43:44,2024-10-22,10:47:28,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:10 AM",08:15:00,"90",40,40,12,1734.5,1734.5,NA,2016,1634,566.453731619238,566.453731619238,NA,548.184731637064,535.332165835174,1,0,0,18,0,9,9,18,0.0.0.9300,4395,1340.9743969716,3330.5,1505.43033714616,4743,NA,0,6.96923425058676,12.0710678118655,7,2,0,3,0.666666666666667,0.0.0.9300,2330.5,1399,NA,3127,2424,717.746968723039,183.249374714713,NA,537.401153701776,241.49389226231,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,2
"69","330","6","Survey",2024-10-22,10:53:53,2024-10-22,10:57:49,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:10 AM",08:15:00,"90",40,40,12,1818,1818,NA,2267,1802,1403.00973983268,1403.00973983268,NA,1835.24399679655,418.576887932326,1,0,0,18,0,9,9,18,0.0.0.9300,5590,1943.76344582702,2718,NA,6006.5,589.019948728394,15,13.5619159818544,42.0710678118655,4,1,0,3,0.333333333333333,0.0.0.9300,1754.5,1635,1924,NA,1754.5,354.614093847884,410.615635357447,NA,NA,292.112421281031,5,1,0,4,5,5,0,10,1,0.2,0,0.8,0.8,0.99,0.2,0.01,0.8,2.32634787404084,-0.841621233572914,-2.32634787404084,0.841621233572914,3.16796910761376,0.0951991691035519,-0.742363320233963,0.0.0.9300,3
"70","331","4","Survey",2024-11-07,13:51:12,2024-11-07,13:57:04,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:30 AM",09:00:00,"80",60,60,7,3701,3701,NA,3068,4551,2446.66108149707,2446.66108149707,NA,3113.58799368902,1739.57622553438,1,0,0,18,0,9,9,18,0.0.0.9300,6441,1850.17647806905,6441,NA,5637,2532.85649021021,10,5.77350269189626,20,5,1,0,3,0.333333333333333,0.0.0.9300,1985.5,1466.5,NA,3035,2108,634.80496567406,249.421998495188,NA,NA,455.008461459784,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,1
"71","331","5","Survey",2024-11-07,14:02:40,2024-11-07,14:07:19,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:30 AM",09:00:00,"90",60,70,3,3068.5,3068.5,NA,3333,2498,1149.93772494072,1149.93772494072,NA,1325.96679613196,691.385525191586,1,0,0,18,0,9,9,18,0.0.0.9300,4618,291.079027069969,NA,NA,4618,291.079027069969,5,4.08248290463863,22.0710678118655,5,0,0,3,0,0.0.0.9300,1935.5,1745.5,NA,1988,2123,645.688573023662,512.032795173643,NA,NA,762.70262881414,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,2
"72","331","6","Survey",2024-11-07,14:20:35,2024-11-07,14:25:17,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","12:30 AM",09:00:00,"90",90,90,4,2991,2749,3470,2458,3636,1173.06438679024,1205.27038094216,NA,1165.00021459225,1180.30721048001,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,3693,2907.98349376333,1805,NA,5603,2701.14790413261,10,6.45497224367903,22.0710678118655,5,1,0,3,0.333333333333333,0.0.0.9300,2281.5,2245,4304,2151.5,2320,1501.0208711259,275.228995565511,3401.18361750729,378.302127934803,902.251258427126,3,2,2,3,5,5,0,10,0.6,0.4,0.4,0.6,0.2,0.6,0.4,0.4,0.6,0.2533471031358,-0.2533471031358,-0.2533471031358,0.2533471031358,0.5066942062716,1,0,0.0.0.9300,3
