id,session,session_seq,visit_id,trial,trial_type,response_time,accuracy
326,1,1,326_1_2024-03-11,5,LURE,1574,1
326,1,1,326_1_2024-03-11,6,NORMAL,2104,1
326,1,1,326_1_2024-03-11,7,NORMAL,2047,1
326,1,1,326_1_2024-03-11,8,LURE,1450,1
326,1,1,326_1_2024-03-11,9,LURE,2086,1
326,1,1,326_1_2024-03-11,10,LURE,2034,1
326,1,1,326_1_2024-03-11,11,NORMAL,2017,1
326,1,1,326_1_2024-03-11,12,LURE,1899,1
326,1,1,326_1_2024-03-11,13,LURE,1233,1
326,1,1,326_1_2024-03-11,14,NORMAL,1519,1
326,1,1,326_1_2024-03-11,15,NORMAL,1599,1
326,1,1,326_1_2024-03-11,16,LURE,1719,1
326,1,1,326_1_2024-03-11,17,NORMAL,1583,1
326,1,1,326_1_2024-03-11,18,NORMAL,1232,1
326,2,2,326_2_2024-03-11,1,LURE,2437,1
326,2,2,326_2_2024-03-11,2,LURE,1317,1
326,2,2,326_2_2024-03-11,3,LURE,1368,1
326,2,2,326_2_2024-03-11,4,NORMAL,1916,1
326,2,2,326_2_2024-03-11,5,NORMAL,2182,1
326,2,2,326_2_2024-03-11,6,NORMAL,1701,1
326,2,2,326_2_2024-03-11,7,LURE,2201,1
326,2,2,326_2_2024-03-11,8,NORMAL,1884,1
326,2,2,326_2_2024-03-11,9,LURE,1634,1
326,2,2,326_2_2024-03-11,10,LURE,2584,1
326,2,2,326_2_2024-03-11,11,LURE,3517,1
326,2,2,326_2_2024-03-11,12,LURE,2601,1
326,2,2,326_2_2024-03-11,13,NORMAL,2150,1
326,2,2,326_2_2024-03-11,14,NORMAL,2082,1
326,2,2,326_2_2024-03-11,15,LURE,1251,1
326,2,2,326_2_2024-03-11,16,NORMAL,2143,1
326,2,2,326_2_2024-03-11,17,NORMAL,2006,1
326,2,2,326_2_2024-03-11,18,NORMAL,1733,1
326,3,3,326_3_2024-03-11,1,NORMAL,2826,1
326,3,3,326_3_2024-03-11,2,NORMAL,1483,1
326,3,3,326_3_2024-03-11,3,LURE,1284,1
326,3,3,326_3_2024-03-11,4,NORMAL,1984,0
326,3,3,326_3_2024-03-11,5,LURE,2634,1
326,3,3,326_3_2024-03-11,6,LURE,1486,1
326,3,3,326_3_2024-03-11,7,LURE,1951,1
326,3,3,326_3_2024-03-11,8,NORMAL,1583,1
326,3,3,326_3_2024-03-11,9,NORMAL,3167,1
326,3,3,326_3_2024-03-11,10,NORMAL,2101,1
326,3,3,326_3_2024-03-11,11,LURE,1350,1
326,3,3,326_3_2024-03-11,12,NORMAL,1537,1
326,3,3,326_3_2024-03-11,13,NORMAL,1885,1
326,3,3,326_3_2024-03-11,14,NORMAL,3504,1
326,3,3,326_3_2024-03-11,15,LURE,1767,1
326,3,3,326_3_2024-03-11,16,LURE,2551,1
326,3,3,326_3_2024-03-11,17,LURE,2133,1
326,3,3,326_3_2024-03-11,18,LURE,1318,1
327,1,1,327_1_2024-03-14,1,NORMAL,2734,1
327,1,1,327_1_2024-03-14,2,LURE,2985,1
327,1,1,327_1_2024-03-14,3,LURE,4374,1
327,1,1,327_1_2024-03-14,4,LURE,2567,1
327,1,1,327_1_2024-03-14,5,LURE,4255,1
327,1,1,327_1_2024-03-14,6,NORMAL,3599,1
327,1,1,327_1_2024-03-14,7,NORMAL,12018,0
327,1,1,327_1_2024-03-14,8,LURE,2118,1
327,1,1,327_1_2024-03-14,9,LURE,2916,1
327,1,1,327_1_2024-03-14,10,LURE,9568,1
327,1,1,327_1_2024-03-14,11,NORMAL,2603,1
327,1,1,327_1_2024-03-14,12,NORMAL,4312,1
327,1,1,327_1_2024-03-14,13,NORMAL,3768,1
327,1,1,327_1_2024-03-14,14,LURE,5017,1
327,1,1,327_1_2024-03-14,15,NORMAL,4951,1
327,1,1,327_1_2024-03-14,16,NORMAL,4042,1
327,1,1,327_1_2024-03-14,17,NORMAL,3087,1
327,1,1,327_1_2024-03-14,18,LURE,1983,1
327,2,2,327_2_2024-03-14,1,LURE,4835,1
327,2,2,327_2_2024-03-14,2,NORMAL,7320,1
327,2,2,327_2_2024-03-14,3,NORMAL,5251,1
327,2,2,327_2_2024-03-14,4,NORMAL,6386,1
327,2,2,327_2_2024-03-14,5,LURE,2434,1
327,2,2,327_2_2024-03-14,6,LURE,2933,1
327,2,2,327_2_2024-03-14,7,LURE,1967,1
327,2,2,327_2_2024-03-14,8,LURE,1801,1
327,2,2,327_2_2024-03-14,9,NORMAL,2880,1
327,2,2,327_2_2024-03-14,10,LURE,1583,1
327,2,2,327_2_2024-03-14,11,LURE,2834,1
327,2,2,327_2_2024-03-14,12,NORMAL,4519,1
327,2,2,327_2_2024-03-14,13,NORMAL,4269,1
327,2,2,327_2_2024-03-14,14,NORMAL,2770,1
327,2,2,327_2_2024-03-14,15,NORMAL,2333,1
327,2,2,327_2_2024-03-14,16,LURE,1201,1
327,2,2,327_2_2024-03-14,17,LURE,2618,1
327,2,2,327_2_2024-03-14,18,NORMAL,2751,1
327,3,3,327_3_2024-03-14,1,LURE,2018,1
327,3,3,327_3_2024-03-14,2,NORMAL,1520,1
327,3,3,327_3_2024-03-14,3,LURE,1701,1
327,3,3,327_3_2024-03-14,4,NORMAL,4000,1
327,3,3,327_3_2024-03-14,5,NORMAL,1975,1
327,3,3,327_3_2024-03-14,6,LURE,2634,1
327,3,3,327_3_2024-03-14,7,LURE,3900,1
327,3,3,327_3_2024-03-14,8,NORMAL,1916,1
327,3,3,327_3_2024-03-14,9,NORMAL,3237,1
327,3,3,327_3_2024-03-14,10,LURE,3857,1
327,3,3,327_3_2024-03-14,11,NORMAL,2234,1
327,3,3,327_3_2024-03-14,12,LURE,2573,1
327,3,3,327_3_2024-03-14,13,NORMAL,5284,1
327,3,3,327_3_2024-03-14,14,NORMAL,2001,1
327,3,3,327_3_2024-03-14,15,NORMAL,1916,1
327,3,3,327_3_2024-03-14,16,LURE,2886,1
327,3,3,327_3_2024-03-14,17,LURE,4185,1
327,3,3,327_3_2024-03-14,18,LURE,2250,1
328,1,1,328_1_2024-03-26,1,LURE,1733,0
328,1,1,328_1_2024-03-26,2,LURE,1950,1
328,1,1,328_1_2024-03-26,3,LURE,1412,1
328,1,1,328_1_2024-03-26,4,NORMAL,1065,1
328,1,1,328_1_2024-03-26,5,NORMAL,868,1
328,1,1,328_1_2024-03-26,6,NORMAL,1700,0
328,1,1,328_1_2024-03-26,7,LURE,1719,1
328,1,1,328_1_2024-03-26,8,NORMAL,1783,1
328,1,1,328_1_2024-03-26,9,LURE,2515,1
328,1,1,328_1_2024-03-26,10,LURE,1219,1
328,1,1,328_1_2024-03-26,11,NORMAL,2684,1
328,1,1,328_1_2024-03-26,12,NORMAL,3385,1
328,1,1,328_1_2024-03-26,13,NORMAL,833,1
328,1,1,328_1_2024-03-26,14,LURE,2487,1
328,1,1,328_1_2024-03-26,15,LURE,1266,0
328,1,1,328_1_2024-03-26,16,LURE,1199,1
328,1,1,328_1_2024-03-26,17,NORMAL,2417,1
328,1,1,328_1_2024-03-26,18,NORMAL,1617,1
328,2,2,328_2_2024-03-26,1,LURE,2084,1
328,2,2,328_2_2024-03-26,2,LURE,2250,1
328,2,2,328_2_2024-03-26,3,NORMAL,2267,1
328,2,2,328_2_2024-03-26,4,NORMAL,867,1
328,2,2,328_2_2024-03-26,5,LURE,1250,1
328,2,2,328_2_2024-03-26,6,NORMAL,2399,1
328,2,2,328_2_2024-03-26,7,LURE,1034,1
328,2,2,328_2_2024-03-26,8,NORMAL,1335,1
328,2,2,328_2_2024-03-26,9,NORMAL,1967,1
328,2,2,328_2_2024-03-26,10,NORMAL,2134,1
328,2,2,328_2_2024-03-26,11,LURE,1566,1
328,2,2,328_2_2024-03-26,12,LURE,1267,1
328,2,2,328_2_2024-03-26,13,NORMAL,1033,1
328,2,2,328_2_2024-03-26,14,NORMAL,1967,1
328,2,2,328_2_2024-03-26,15,LURE,4402,1
328,2,2,328_2_2024-03-26,16,LURE,1332,0
328,2,2,328_2_2024-03-26,17,LURE,1684,1
328,2,2,328_2_2024-03-26,18,NORMAL,1948,1
328,3,3,328_3_2024-03-26,1,LURE,1335,0
328,3,3,328_3_2024-03-26,2,NORMAL,5302,1
328,3,3,328_3_2024-03-26,3,LURE,2784,1
328,3,3,328_3_2024-03-26,4,NORMAL,3383,1
328,3,3,328_3_2024-03-26,5,LURE,1469,1
328,3,3,328_3_2024-03-26,6,LURE,1701,0
328,3,3,328_3_2024-03-26,7,NORMAL,5234,1
328,3,3,328_3_2024-03-26,8,NORMAL,3568,1
328,3,3,328_3_2024-03-26,9,NORMAL,2267,1
328,3,3,328_3_2024-03-26,10,NORMAL,2100,1
328,3,3,328_3_2024-03-26,11,LURE,2051,1
328,3,3,328_3_2024-03-26,12,LURE,1868,1
328,3,3,328_3_2024-03-26,13,LURE,1784,1
328,3,3,328_3_2024-03-26,14,LURE,2135,1
328,3,3,328_3_2024-03-26,15,NORMAL,2402,1
328,3,3,328_3_2024-03-26,16,NORMAL,4717,1
328,3,3,328_3_2024-03-26,17,LURE,1102,0
328,3,3,328_3_2024-03-26,18,NORMAL,4753,1
329,1,1,329_1_2024-04-02,1,NORMAL,5918,1
329,1,1,329_1_2024-04-02,2,LURE,2875,1
329,1,1,329_1_2024-04-02,3,NORMAL,7862,1
329,1,1,329_1_2024-04-02,4,NORMAL,2438,1
329,1,1,329_1_2024-04-02,5,LURE,2813,1
329,1,1,329_1_2024-04-02,6,LURE,4283,1
329,1,1,329_1_2024-04-02,7,NORMAL,6269,1
329,1,1,329_1_2024-04-02,8,NORMAL,4183,1
329,1,1,329_1_2024-04-02,9,LURE,3667,1
329,1,1,329_1_2024-04-02,10,LURE,4853,1
329,1,1,329_1_2024-04-02,11,NORMAL,4900,1
329,1,1,329_1_2024-04-02,12,LURE,3650,1
329,1,1,329_1_2024-04-02,13,LURE,9491,1
329,1,1,329_1_2024-04-02,14,NORMAL,2155,1
329,1,1,329_1_2024-04-02,15,NORMAL,2454,1
329,1,1,329_1_2024-04-02,16,NORMAL,13070,1
329,1,1,329_1_2024-04-02,17,LURE,4217,1
329,1,1,329_1_2024-04-02,18,LURE,2935,1
329,2,2,329_2_2024-04-02,1,LURE,2366,1
329,2,2,329_2_2024-04-02,2,LURE,2816,1
329,2,2,329_2_2024-04-02,3,NORMAL,2232,1
329,2,2,329_2_2024-04-02,4,LURE,3067,1
329,2,2,329_2_2024-04-02,5,LURE,2701,1
329,2,2,329_2_2024-04-02,6,NORMAL,4200,1
329,2,2,329_2_2024-04-02,7,LURE,2000,1
329,2,2,329_2_2024-04-02,8,LURE,5935,1
329,2,2,329_2_2024-04-02,9,NORMAL,2066,1
329,2,2,329_2_2024-04-02,10,NORMAL,7338,1
329,2,2,329_2_2024-04-02,11,NORMAL,2869,1
329,2,2,329_2_2024-04-02,12,LURE,4549,1
329,2,2,329_2_2024-04-02,13,LURE,4183,1
329,2,2,329_2_2024-04-02,14,LURE,1833,1
329,2,2,329_2_2024-04-02,15,NORMAL,2352,1
329,2,2,329_2_2024-04-02,16,NORMAL,4152,1
329,2,2,329_2_2024-04-02,17,NORMAL,2250,1
329,2,2,329_2_2024-04-02,18,NORMAL,5703,1
329,3,3,329_3_2024-04-02,1,NORMAL,2168,1
329,3,3,329_3_2024-04-02,2,LURE,3317,1
329,3,3,329_3_2024-04-02,3,LURE,4570,1
329,3,3,329_3_2024-04-02,4,LURE,3601,1
329,3,3,329_3_2024-04-02,5,LURE,5485,1
329,3,3,329_3_2024-04-02,6,LURE,2951,1
329,3,3,329_3_2024-04-02,7,NORMAL,6932,1
329,3,3,329_3_2024-04-02,8,NORMAL,3800,1
329,3,3,329_3_2024-04-02,9,NORMAL,1718,1
329,3,3,329_3_2024-04-02,10,NORMAL,3868,1
329,3,3,329_3_2024-04-02,11,LURE,12987,1
329,3,3,329_3_2024-04-02,12,NORMAL,2439,1
329,3,3,329_3_2024-04-02,13,LURE,2941,1
329,3,3,329_3_2024-04-02,14,LURE,4152,1
329,3,3,329_3_2024-04-02,15,NORMAL,4570,1
329,3,3,329_3_2024-04-02,16,LURE,4418,1
329,3,3,329_3_2024-04-02,17,NORMAL,4702,1
329,3,3,329_3_2024-04-02,18,NORMAL,2835,1
330,1,1,330_1_2024-04-11,1,LURE,1847,1
330,1,1,330_1_2024-04-11,2,LURE,1606,1
330,1,1,330_1_2024-04-11,3,NORMAL,2122,1
330,1,1,330_1_2024-04-11,4,LURE,2220,1
330,1,1,330_1_2024-04-11,5,LURE,1965,1
330,1,1,330_1_2024-04-11,6,NORMAL,3935,1
330,1,1,330_1_2024-04-11,7,LURE,3516,1
330,1,1,330_1_2024-04-11,8,NORMAL,2201,1
330,1,1,330_1_2024-04-11,9,NORMAL,3232,1
330,1,1,330_1_2024-04-11,10,NORMAL,1800,1
330,1,1,330_1_2024-04-11,11,NORMAL,1733,1
330,1,1,330_1_2024-04-11,12,LURE,1057,1
330,1,1,330_1_2024-04-11,13,NORMAL,1488,1
330,1,1,330_1_2024-04-11,14,LURE,2800,1
330,1,1,330_1_2024-04-11,15,LURE,3803,1
330,1,1,330_1_2024-04-11,16,NORMAL,1383,1
330,1,1,330_1_2024-04-11,17,LURE,2798,1
330,1,1,330_1_2024-04-11,18,NORMAL,2516,1
330,2,2,330_2_2024-04-11,1,NORMAL,1601,1
330,2,2,330_2_2024-04-11,2,LURE,1566,1
330,2,2,330_2_2024-04-11,3,LURE,2451,1
330,2,2,330_2_2024-04-11,4,NORMAL,1333,1
330,2,2,330_2_2024-04-11,5,NORMAL,3652,1
330,2,2,330_2_2024-04-11,6,NORMAL,1534,1
330,2,2,330_2_2024-04-11,7,NORMAL,2418,1
330,2,2,330_2_2024-04-11,8,NORMAL,5017,1
330,2,2,330_2_2024-04-11,9,NORMAL,5484,1
330,2,2,330_2_2024-04-11,10,LURE,3017,1
330,2,2,330_2_2024-04-11,11,LURE,2250,1
330,2,2,330_2_2024-04-11,12,NORMAL,1627,1
330,2,2,330_2_2024-04-11,13,LURE,3583,1
330,2,2,330_2_2024-04-11,14,NORMAL,1683,1
330,2,2,330_2_2024-04-11,15,LURE,2852,1
330,2,2,330_2_2024-04-11,16,LURE,1935,1
330,2,2,330_2_2024-04-11,17,LURE,1449,1
330,2,2,330_2_2024-04-11,18,LURE,2833,1
330,3,3,330_3_2024-04-11,1,LURE,2670,1
330,3,3,330_3_2024-04-11,2,NORMAL,985,1
330,3,3,330_3_2024-04-11,3,LURE,2570,1
330,3,3,330_3_2024-04-11,4,LURE,1316,1
330,3,3,330_3_2024-04-11,5,NORMAL,1752,1
330,3,3,330_3_2024-04-11,6,NORMAL,2286,1
330,3,3,330_3_2024-04-11,7,NORMAL,1850,1
330,3,3,330_3_2024-04-11,8,NORMAL,2235,1
330,3,3,330_3_2024-04-11,9,LURE,2602,1
330,3,3,330_3_2024-04-11,10,NORMAL,2121,1
330,3,3,330_3_2024-04-11,11,LURE,1400,1
330,3,3,330_3_2024-04-11,12,LURE,1417,1
330,3,3,330_3_2024-04-11,13,NORMAL,2801,1
330,3,3,330_3_2024-04-11,14,LURE,2702,1
330,3,3,330_3_2024-04-11,15,LURE,1834,1
330,3,3,330_3_2024-04-11,16,NORMAL,1549,1
330,3,3,330_3_2024-04-11,17,LURE,2150,1
330,3,3,330_3_2024-04-11,18,NORMAL,3269,1
331,1,1,331_1_2024-04-29,1,NORMAL,2383,1
331,1,1,331_1_2024-04-29,2,LURE,5554,1
331,1,1,331_1_2024-04-29,3,NORMAL,4575,1
331,1,1,331_1_2024-04-29,4,LURE,4100,1
331,1,1,331_1_2024-04-29,5,LURE,3516,1
331,1,1,331_1_2024-04-29,6,NORMAL,6885,1
331,1,1,331_1_2024-04-29,7,NORMAL,6115,1
331,1,1,331_1_2024-04-29,8,NORMAL,3351,1
331,1,1,331_1_2024-04-29,9,LURE,3326,1
331,1,1,331_1_2024-04-29,10,NORMAL,2989,1
331,1,1,331_1_2024-04-29,11,LURE,3416,1
331,1,1,331_1_2024-04-29,12,NORMAL,4785,1
331,1,1,331_1_2024-04-29,13,NORMAL,5034,1
331,1,1,331_1_2024-04-29,14,NORMAL,3201,1
331,1,1,331_1_2024-04-29,15,LURE,6669,1
331,1,1,331_1_2024-04-29,16,LURE,3768,1
331,1,1,331_1_2024-04-29,17,LURE,4682,1
331,1,1,331_1_2024-04-29,18,LURE,2084,1
331,2,2,331_2_2024-04-29,1,NORMAL,1852,1
331,2,2,331_2_2024-04-29,2,LURE,2916,1
331,2,2,331_2_2024-04-29,3,NORMAL,4184,1
331,2,2,331_2_2024-04-29,4,LURE,2885,1
331,2,2,331_2_2024-04-29,5,LURE,4967,1
331,2,2,331_2_2024-04-29,6,LURE,3234,1
331,2,2,331_2_2024-04-29,7,LURE,4682,1
331,2,2,331_2_2024-04-29,8,NORMAL,5970,1
331,2,2,331_2_2024-04-29,9,LURE,4081,1
331,2,2,331_2_2024-04-29,10,NORMAL,1718,1
331,2,2,331_2_2024-04-29,11,NORMAL,2082,1
331,2,2,331_2_2024-04-29,12,LURE,2827,1
331,2,2,331_2_2024-04-29,13,NORMAL,5976,1
331,2,2,331_2_2024-04-29,14,NORMAL,1751,1
331,2,2,331_2_2024-04-29,15,LURE,2826,1
331,2,2,331_2_2024-04-29,16,LURE,1637,1
331,2,2,331_2_2024-04-29,17,NORMAL,3283,1
331,2,2,331_2_2024-04-29,18,NORMAL,2417,1
331,3,3,331_3_2024-04-29,1,NORMAL,1599,1
331,3,3,331_3_2024-04-29,2,NORMAL,1189,1
331,3,3,331_3_2024-04-29,3,LURE,3975,1
331,3,3,331_3_2024-04-29,4,NORMAL,2383,1
331,3,3,331_3_2024-04-29,5,NORMAL,2552,1
331,3,3,331_3_2024-04-29,6,LURE,1650,1
331,3,3,331_3_2024-04-29,7,NORMAL,4137,1
331,3,3,331_3_2024-04-29,8,LURE,1450,1
331,3,3,331_3_2024-04-29,9,NORMAL,1351,1
331,3,3,331_3_2024-04-29,10,LURE,2650,1
331,3,3,331_3_2024-04-29,11,LURE,1216,1
331,3,3,331_3_2024-04-29,12,LURE,3934,1
331,3,3,331_3_2024-04-29,13,NORMAL,3407,1
331,3,3,331_3_2024-04-29,14,LURE,4011,1
331,3,3,331_3_2024-04-29,15,LURE,2500,1
331,3,3,331_3_2024-04-29,16,NORMAL,4384,1
331,3,3,331_3_2024-04-29,17,LURE,4901,1
331,3,3,331_3_2024-04-29,18,NORMAL,1584,1
332,1,1,332_1_2024-07-10,1,LURE,3568,1
332,1,1,332_1_2024-07-10,2,LURE,1649,1
332,1,1,332_1_2024-07-10,3,NORMAL,3295,1
332,1,1,332_1_2024-07-10,4,LURE,2702,1
332,1,1,332_1_2024-07-10,5,NORMAL,5410,1
332,1,1,332_1_2024-07-10,6,LURE,2793,1
332,1,1,332_1_2024-07-10,7,NORMAL,3855,1
332,1,1,332_1_2024-07-10,8,NORMAL,3332,1
332,1,1,332_1_2024-07-10,9,LURE,3285,1
332,1,1,332_1_2024-07-10,10,LURE,2999,1
332,1,1,332_1_2024-07-10,11,NORMAL,4035,1
332,1,1,332_1_2024-07-10,12,LURE,3333,1
332,1,1,332_1_2024-07-10,13,NORMAL,2698,1
332,1,1,332_1_2024-07-10,14,NORMAL,3316,1
332,1,1,332_1_2024-07-10,15,LURE,2217,1
332,1,1,332_1_2024-07-10,16,NORMAL,2581,1
332,1,1,332_1_2024-07-10,17,NORMAL,1718,1
332,1,1,332_1_2024-07-10,18,LURE,7035,1
332,2,2,332_2_2024-07-10,1,NORMAL,5733,1
332,2,2,332_2_2024-07-10,2,NORMAL,5590,1
332,2,2,332_2_2024-07-10,3,LURE,2266,1
332,2,2,332_2_2024-07-10,4,NORMAL,3669,1
332,2,2,332_2_2024-07-10,5,LURE,2367,1
332,2,2,332_2_2024-07-10,6,NORMAL,5201,1
332,2,2,332_2_2024-07-10,7,LURE,5519,1
332,2,2,332_2_2024-07-10,8,LURE,4834,1
332,2,2,332_2_2024-07-10,9,LURE,2568,1
332,2,2,332_2_2024-07-10,10,NORMAL,2417,1
332,2,2,332_2_2024-07-10,11,LURE,1867,1
332,2,2,332_2_2024-07-10,12,NORMAL,3284,1
332,2,2,332_2_2024-07-10,13,NORMAL,4635,1
332,2,2,332_2_2024-07-10,14,LURE,2150,1
332,2,2,332_2_2024-07-10,15,NORMAL,1969,1
332,2,2,332_2_2024-07-10,16,NORMAL,3201,1
332,2,2,332_2_2024-07-10,17,LURE,2385,1
332,2,2,332_2_2024-07-10,18,LURE,1884,1
332,3,3,332_3_2024-07-10,1,LURE,5555,1
332,3,3,332_3_2024-07-10,2,NORMAL,2133,1
332,3,3,332_3_2024-07-10,3,LURE,5168,1
332,3,3,332_3_2024-07-10,4,NORMAL,2617,1
332,3,3,332_3_2024-07-10,5,LURE,4068,1
332,3,3,332_3_2024-07-10,6,LURE,4984,1
332,3,3,332_3_2024-07-10,7,NORMAL,2451,1
332,3,3,332_3_2024-07-10,8,LURE,3000,1
332,3,3,332_3_2024-07-10,9,NORMAL,5669,1
332,3,3,332_3_2024-07-10,10,NORMAL,3083,1
332,3,3,332_3_2024-07-10,11,NORMAL,7200,1
332,3,3,332_3_2024-07-10,12,LURE,5236,1
332,3,3,332_3_2024-07-10,13,LURE,4167,1
332,3,3,332_3_2024-07-10,14,LURE,2232,1
332,3,3,332_3_2024-07-10,15,NORMAL,2282,1
332,3,3,332_3_2024-07-10,16,NORMAL,1984,1
332,3,3,332_3_2024-07-10,17,NORMAL,4002,1
332,3,3,332_3_2024-07-10,18,LURE,6569,1
333,1,1,333_1_2024-05-09,1,LURE,3822,1
333,1,1,333_1_2024-05-09,2,LURE,2680,1
333,1,1,333_1_2024-05-09,3,NORMAL,2563,1
333,1,1,333_1_2024-05-09,4,LURE,5077,1
333,1,1,333_1_2024-05-09,5,NORMAL,2468,1
333,1,1,333_1_2024-05-09,6,LURE,2229,1
333,1,1,333_1_2024-05-09,7,LURE,1963,1
333,1,1,333_1_2024-05-09,8,NORMAL,2150,1
333,1,1,333_1_2024-05-09,9,LURE,2749,1
333,1,1,333_1_2024-05-09,10,LURE,2202,1
333,1,1,333_1_2024-05-09,11,LURE,3335,1
333,1,1,333_1_2024-05-09,12,NORMAL,3203,1
333,1,1,333_1_2024-05-09,13,NORMAL,4152,1
333,1,1,333_1_2024-05-09,14,NORMAL,4069,1
333,1,1,333_1_2024-05-09,15,NORMAL,4534,1
333,1,1,333_1_2024-05-09,16,NORMAL,3635,1
333,1,1,333_1_2024-05-09,17,LURE,2296,1
333,1,1,333_1_2024-05-09,18,NORMAL,2271,1
333,2,2,333_2_2024-05-09,1,NORMAL,3735,1
333,2,2,333_2_2024-05-09,2,NORMAL,2350,1
333,2,2,333_2_2024-05-09,3,LURE,3218,1
333,2,2,333_2_2024-05-09,4,LURE,3730,1
333,2,2,333_2_2024-05-09,5,NORMAL,4067,1
333,2,2,333_2_2024-05-09,6,NORMAL,2635,1
333,2,2,333_2_2024-05-09,7,LURE,1717,1
333,2,2,333_2_2024-05-09,8,NORMAL,3834,1
333,2,2,333_2_2024-05-09,9,NORMAL,3020,1
333,2,2,333_2_2024-05-09,10,LURE,2717,1
333,2,2,333_2_2024-05-09,11,LURE,3034,1
333,2,2,333_2_2024-05-09,12,LURE,2751,1
333,2,2,333_2_2024-05-09,13,NORMAL,3383,1
333,2,2,333_2_2024-05-09,14,LURE,3534,1
333,2,2,333_2_2024-05-09,15,LURE,3733,1
333,2,2,333_2_2024-05-09,16,NORMAL,3035,1
333,2,2,333_2_2024-05-09,17,NORMAL,4652,1
333,2,2,333_2_2024-05-09,18,LURE,2785,1
333,3,3,333_3_2024-05-09,1,LURE,4193,1
333,3,3,333_3_2024-05-09,2,LURE,4785,1
333,3,3,333_3_2024-05-09,3,LURE,1700,1
333,3,3,333_3_2024-05-09,4,LURE,3217,1
333,3,3,333_3_2024-05-09,5,LURE,6018,1
333,3,3,333_3_2024-05-09,6,NORMAL,1816,1
333,3,3,333_3_2024-05-09,7,LURE,3868,1
333,3,3,333_3_2024-05-09,8,NORMAL,4950,1
333,3,3,333_3_2024-05-09,9,LURE,6203,1
333,3,3,333_3_2024-05-09,10,LURE,4400,1
333,3,3,333_3_2024-05-09,11,NORMAL,1984,1
333,3,3,333_3_2024-05-09,12,NORMAL,4069,1
333,3,3,333_3_2024-05-09,13,LURE,2401,1
333,3,3,333_3_2024-05-09,14,NORMAL,2952,1
333,3,3,333_3_2024-05-09,15,NORMAL,3418,1
333,3,3,333_3_2024-05-09,16,NORMAL,5735,1
333,3,3,333_3_2024-05-09,17,NORMAL,4101,1
333,3,3,333_3_2024-05-09,18,NORMAL,2566,1
334,1,1,334_1_2024-05-07,1,LURE,3116,1
334,1,1,334_1_2024-05-07,2,NORMAL,2116,1
334,1,1,334_1_2024-05-07,3,NORMAL,2498,1
334,1,1,334_1_2024-05-07,4,LURE,3142,1
334,1,1,334_1_2024-05-07,5,LURE,3618,1
334,1,1,334_1_2024-05-07,6,NORMAL,4666,1
334,1,1,334_1_2024-05-07,7,LURE,3447,1
334,1,1,334_1_2024-05-07,8,LURE,1400,1
334,1,1,334_1_2024-05-07,9,NORMAL,1720,1
334,1,1,334_1_2024-05-07,10,LURE,1500,1
334,1,1,334_1_2024-05-07,11,LURE,1516,1
334,1,1,334_1_2024-05-07,12,NORMAL,1283,1
334,1,1,334_1_2024-05-07,13,LURE,3416,1
334,1,1,334_1_2024-05-07,14,NORMAL,4252,1
334,1,1,334_1_2024-05-07,15,NORMAL,1599,1
334,1,1,334_1_2024-05-07,16,LURE,1118,1
334,1,1,334_1_2024-05-07,17,NORMAL,2018,1
334,1,1,334_1_2024-05-07,18,NORMAL,1800,1
334,2,2,334_2_2024-05-07,1,LURE,2567,1
334,2,2,334_2_2024-05-07,2,NORMAL,1151,1
334,2,2,334_2_2024-05-07,3,NORMAL,2184,1
334,2,2,334_2_2024-05-07,4,LURE,1849,1
334,2,2,334_2_2024-05-07,5,NORMAL,3437,1
334,2,2,334_2_2024-05-07,6,NORMAL,2201,1
334,2,2,334_2_2024-05-07,7,NORMAL,2502,1
334,2,2,334_2_2024-05-07,8,NORMAL,1617,1
334,2,2,334_2_2024-05-07,9,NORMAL,2135,1
334,2,2,334_2_2024-05-07,10,LURE,1484,1
334,2,2,334_2_2024-05-07,11,LURE,1817,1
334,2,2,334_2_2024-05-07,12,NORMAL,2318,1
334,2,2,334_2_2024-05-07,13,LURE,2301,1
334,2,2,334_2_2024-05-07,14,NORMAL,1301,1
334,2,2,334_2_2024-05-07,15,LURE,1117,1
334,2,2,334_2_2024-05-07,16,LURE,2049,1
334,2,2,334_2_2024-05-07,17,LURE,2034,1
334,2,2,334_2_2024-05-07,18,LURE,3183,1
334,3,3,334_3_2024-05-07,1,NORMAL,2552,1
334,3,3,334_3_2024-05-07,2,NORMAL,1651,1
334,3,3,334_3_2024-05-07,3,NORMAL,984,1
334,3,3,334_3_2024-05-07,4,NORMAL,1167,1
334,3,3,334_3_2024-05-07,5,NORMAL,1351,1
334,3,3,334_3_2024-05-07,6,LURE,1549,0
334,3,3,334_3_2024-05-07,7,LURE,1201,1
334,3,3,334_3_2024-05-07,8,LURE,1333,1
334,3,3,334_3_2024-05-07,9,LURE,1016,0
334,3,3,334_3_2024-05-07,10,LURE,1734,0
334,3,3,334_3_2024-05-07,11,LURE,4733,1
334,3,3,334_3_2024-05-07,12,NORMAL,2336,1
334,3,3,334_3_2024-05-07,13,LURE,2018,1
334,3,3,334_3_2024-05-07,14,LURE,1549,1
334,3,3,334_3_2024-05-07,15,NORMAL,1836,1
334,3,3,334_3_2024-05-07,16,NORMAL,2336,1
334,3,3,334_3_2024-05-07,17,NORMAL,2566,1
