task,person,occasion,unit,unit_type,value
symbol_search,321,1,12,trial,6150
symbol_search,321,1,13,trial,4714
symbol_search,321,1,14,trial,2815
symbol_search,321,1,15,trial,3453
symbol_search,321,1,16,trial,5053
symbol_search,321,1,17,trial,2316
symbol_search,321,1,18,trial,3200
symbol_search,321,2,1,trial,2272
symbol_search,321,2,2,trial,2935
symbol_search,321,2,3,trial,4368
symbol_search,321,2,4,trial,2485
symbol_search,321,2,5,trial,3833
symbol_search,321,2,6,trial,1984
symbol_search,321,2,7,trial,4604
symbol_search,321,2,8,trial,5751
symbol_search,321,2,9,trial,2520
symbol_search,321,2,10,trial,4700
symbol_search,321,2,11,trial,2801
symbol_search,321,2,12,trial,2617
symbol_search,321,2,13,trial,4733
symbol_search,321,2,14,trial,5752
symbol_search,321,2,15,trial,3401
symbol_search,321,2,16,trial,3818
symbol_search,321,2,17,trial,2166
symbol_search,321,2,18,trial,6050
symbol_search,321,3,1,trial,1518
symbol_search,321,3,2,trial,2303
symbol_search,321,3,3,trial,2265
symbol_search,321,3,4,trial,2068
symbol_search,321,3,5,trial,2050
symbol_search,321,3,6,trial,2352
symbol_search,321,3,7,trial,2043
symbol_search,321,3,8,trial,3971
symbol_search,321,3,9,trial,2751
symbol_search,321,3,10,trial,3919
symbol_search,321,3,11,trial,2117
symbol_search,321,3,12,trial,2467
symbol_search,321,3,13,trial,1583
symbol_search,321,3,14,trial,2202
symbol_search,321,3,15,trial,1617
symbol_search,321,3,16,trial,1550
symbol_search,321,3,17,trial,5568
symbol_search,321,3,18,trial,1892
symbol_search,322,1,1,trial,6214
symbol_search,322,1,2,trial,2239
symbol_search,322,1,3,trial,3994
symbol_search,322,1,4,trial,3780
symbol_search,322,1,5,trial,4738
symbol_search,322,1,6,trial,7325
symbol_search,322,1,7,trial,3616
symbol_search,322,1,8,trial,3884
symbol_search,322,1,9,trial,2899
symbol_search,322,1,10,trial,3436
symbol_search,322,1,11,trial,1866
symbol_search,322,1,12,trial,4333
symbol_search,322,1,13,trial,2683
symbol_search,322,1,14,trial,2817
symbol_search,322,1,15,trial,2800
symbol_search,322,1,16,trial,3801
symbol_search,322,1,17,trial,4301
symbol_search,322,1,18,trial,5333
symbol_search,322,2,1,trial,1937
symbol_search,322,2,2,trial,3200
symbol_search,322,2,3,trial,3968
symbol_search,322,2,4,trial,3767
symbol_search,322,2,5,trial,1966
symbol_search,322,2,6,trial,2017
symbol_search,322,2,7,trial,5552
symbol_search,322,2,8,trial,3901
symbol_search,322,2,9,trial,3484
symbol_search,322,2,10,trial,2984
symbol_search,322,2,11,trial,4785
symbol_search,322,2,12,trial,5218
symbol_search,322,2,13,trial,1802
symbol_search,322,2,14,trial,5217
symbol_search,322,2,15,trial,3265
symbol_search,322,2,16,trial,2152
symbol_search,322,2,17,trial,3336
symbol_search,322,2,18,trial,3052
symbol_search,322,3,1,trial,2817
symbol_search,322,3,2,trial,1817
symbol_search,322,3,3,trial,3720
symbol_search,322,3,4,trial,2401
symbol_search,322,3,5,trial,4336
symbol_search,322,3,6,trial,4935
symbol_search,322,3,7,trial,3135
symbol_search,322,3,8,trial,9319
symbol_search,322,3,9,trial,3450
symbol_search,322,3,10,trial,3736
symbol_search,322,3,11,trial,3635
symbol_search,322,3,12,trial,2618
symbol_search,322,3,13,trial,2671
symbol_search,322,3,14,trial,4300
symbol_search,322,3,15,trial,4830
symbol_search,322,3,16,trial,2507
symbol_search,322,3,17,trial,3582
symbol_search,322,3,18,trial,3985
symbol_search,323,1,1,trial,3832
symbol_search,323,1,2,trial,3375
symbol_search,323,1,3,trial,1819
symbol_search,323,1,4,trial,2888
symbol_search,323,1,5,trial,3132
symbol_search,323,1,6,trial,2101
symbol_search,323,1,7,trial,1633
symbol_search,323,1,8,trial,2565
symbol_search,323,1,9,trial,1916
symbol_search,323,1,10,trial,4633
symbol_search,323,1,11,trial,2916
symbol_search,323,1,12,trial,2167
symbol_search,323,1,13,trial,3217
symbol_search,323,1,14,trial,1666
symbol_search,323,1,15,trial,2933
symbol_search,323,1,16,trial,2701
symbol_search,323,1,17,trial,4267
symbol_search,323,1,18,trial,2169
symbol_search,323,2,1,trial,3536
symbol_search,323,2,2,trial,3017
symbol_search,323,2,3,trial,2616
symbol_search,323,2,4,trial,2249
symbol_search,323,2,5,trial,2885
symbol_search,323,2,6,trial,1965
symbol_search,323,2,7,trial,1901
symbol_search,323,2,8,trial,3167
symbol_search,323,2,9,trial,2753
symbol_search,323,2,10,trial,2300
symbol_search,323,2,11,trial,1533
symbol_search,323,2,12,trial,1784
symbol_search,323,2,13,trial,2419
symbol_search,323,2,14,trial,1933
symbol_search,323,2,15,trial,2552
symbol_search,323,2,16,trial,2130
symbol_search,323,2,17,trial,2610
symbol_search,323,2,18,trial,2487
symbol_search,323,3,1,trial,2688
symbol_search,323,3,2,trial,2484
symbol_search,323,3,3,trial,1984
symbol_search,323,3,4,trial,2036
symbol_search,323,3,5,trial,2433
symbol_search,323,3,6,trial,2949
symbol_search,323,3,7,trial,3318
symbol_search,323,3,8,trial,2119
symbol_search,323,3,9,trial,2700
symbol_search,323,3,10,trial,3972
symbol_search,323,3,11,trial,1973
symbol_search,323,3,12,trial,2373
symbol_search,323,3,13,trial,2118
symbol_search,323,3,14,trial,2149
symbol_search,323,3,15,trial,1984
symbol_search,323,3,16,trial,2368
symbol_search,323,3,17,trial,3084
symbol_search,323,3,18,trial,2251
symbol_search,324,1,1,trial,2662
symbol_search,324,1,2,trial,4676
symbol_search,324,1,3,trial,1753
symbol_search,324,1,4,trial,3391
symbol_search,324,1,5,trial,2591
symbol_search,324,1,6,trial,2572
symbol_search,324,1,7,trial,3568
symbol_search,324,1,8,trial,5062
symbol_search,324,1,9,trial,1917
symbol_search,324,1,10,trial,3836
symbol_search,324,1,11,trial,5012
symbol_search,324,1,12,trial,4886
symbol_search,324,1,13,trial,4618
symbol_search,324,1,14,trial,10002
symbol_search,324,1,15,trial,4584
symbol_search,324,1,16,trial,2934
symbol_search,324,1,17,trial,3269
symbol_search,324,1,18,trial,2583
symbol_search,324,2,1,trial,4473
symbol_search,324,2,2,trial,3801
symbol_search,324,2,3,trial,4734
symbol_search,324,2,4,trial,3184
symbol_search,324,2,5,trial,4568
symbol_search,324,2,6,trial,11586
symbol_search,324,2,7,trial,3870
symbol_search,324,2,8,trial,4716
symbol_search,324,2,9,trial,4801
symbol_search,324,2,10,trial,2935
symbol_search,324,2,11,trial,5117
symbol_search,324,2,12,trial,8185
symbol_search,324,2,13,trial,6119
symbol_search,324,2,14,trial,2933
symbol_search,324,2,15,trial,5117
symbol_search,324,2,16,trial,2936
symbol_search,324,2,17,trial,4653
symbol_search,324,2,18,trial,3168
symbol_search,324,3,1,trial,4386
symbol_search,324,3,2,trial,4137
symbol_search,324,3,3,trial,3701
symbol_search,324,3,4,trial,5803
symbol_search,324,3,5,trial,4901
symbol_search,324,3,6,trial,6684
symbol_search,324,3,7,trial,5018
symbol_search,324,3,8,trial,2666
symbol_search,324,3,9,trial,3167
symbol_search,324,3,10,trial,3584
symbol_search,324,3,11,trial,3595
symbol_search,324,3,12,trial,4403
symbol_search,324,3,13,trial,5335
symbol_search,324,3,14,trial,3900
symbol_search,324,3,15,trial,4168
symbol_search,324,3,16,trial,3972
symbol_search,324,3,17,trial,3151
symbol_search,324,3,18,trial,2719
symbol_search,325,1,1,trial,3210
symbol_search,325,1,2,trial,3461
symbol_search,325,1,3,trial,4574
symbol_search,325,1,4,trial,2985
symbol_search,325,1,5,trial,3911
symbol_search,325,1,6,trial,2844
symbol_search,325,1,7,trial,2684
symbol_search,325,1,8,trial,2681
symbol_search,325,1,9,trial,3536
symbol_search,325,1,10,trial,3535
symbol_search,325,1,11,trial,3416
symbol_search,325,1,12,trial,4468
symbol_search,325,1,13,trial,2949
symbol_search,325,1,14,trial,4168
symbol_search,325,1,15,trial,3702
symbol_search,325,1,16,trial,2579
symbol_search,325,1,17,trial,2666
symbol_search,325,1,18,trial,1951
symbol_search,325,2,1,trial,3533
symbol_search,325,2,2,trial,3416
symbol_search,325,2,3,trial,2500
symbol_search,325,2,4,trial,6450
symbol_search,325,2,5,trial,2150
symbol_search,325,2,6,trial,3367
symbol_search,325,2,7,trial,1633
symbol_search,325,2,8,trial,4001
symbol_search,325,2,9,trial,4601
symbol_search,325,2,10,trial,3220
symbol_search,325,2,11,trial,4056
symbol_search,325,2,12,trial,3923
symbol_search,325,2,13,trial,2119
symbol_search,325,2,14,trial,3119
symbol_search,325,2,15,trial,2683
symbol_search,325,2,16,trial,1816
symbol_search,325,2,17,trial,3168
symbol_search,325,2,18,trial,5034
symbol_search,325,3,1,trial,3599
symbol_search,325,3,2,trial,2884
symbol_search,325,3,3,trial,1885
symbol_search,325,3,4,trial,3378
symbol_search,325,3,5,trial,3167
symbol_search,325,3,6,trial,1667
symbol_search,325,3,7,trial,1933
symbol_search,325,3,8,trial,2635
symbol_search,325,3,9,trial,1681
symbol_search,325,3,10,trial,2069
symbol_search,325,3,11,trial,3952
symbol_search,325,3,12,trial,3903
symbol_search,325,3,13,trial,3150
symbol_search,325,3,14,trial,2933
symbol_search,325,3,15,trial,2483
symbol_search,325,3,16,trial,3436
symbol_search,325,3,17,trial,2281
symbol_search,325,3,18,trial,2381
symbol_search,326,1,1,trial,3018
symbol_search,326,1,2,trial,2915
symbol_search,326,1,3,trial,4048
symbol_search,326,1,4,trial,1601
symbol_search,326,1,5,trial,1574
symbol_search,326,1,6,trial,2104
symbol_search,326,1,7,trial,2047
symbol_search,326,1,8,trial,1450
symbol_search,326,1,9,trial,2086
symbol_search,326,1,10,trial,2034
symbol_search,326,1,11,trial,2017
symbol_search,326,1,12,trial,1899
symbol_search,326,1,13,trial,1233
symbol_search,326,1,14,trial,1519
symbol_search,326,1,15,trial,1599
symbol_search,326,1,16,trial,1719
symbol_search,326,1,17,trial,1583
symbol_search,326,1,18,trial,1232
symbol_search,326,2,1,trial,2437
symbol_search,326,2,2,trial,1317
symbol_search,326,2,3,trial,1368
symbol_search,326,2,4,trial,1916
symbol_search,326,2,5,trial,2182
symbol_search,326,2,6,trial,1701
symbol_search,326,2,7,trial,2201
symbol_search,326,2,8,trial,1884
symbol_search,326,2,9,trial,1634
symbol_search,326,2,10,trial,2584
symbol_search,326,2,11,trial,3517
symbol_search,326,2,12,trial,2601
symbol_search,326,2,13,trial,2150
symbol_search,326,2,14,trial,2082
symbol_search,326,2,15,trial,1251
symbol_search,326,2,16,trial,2143
symbol_search,326,2,17,trial,2006
symbol_search,326,2,18,trial,1733
symbol_search,326,3,1,trial,2826
symbol_search,326,3,2,trial,1483
symbol_search,326,3,3,trial,1284
symbol_search,326,3,5,trial,2634
symbol_search,326,3,6,trial,1486
symbol_search,326,3,7,trial,1951
symbol_search,326,3,8,trial,1583
symbol_search,326,3,9,trial,3167
symbol_search,326,3,10,trial,2101
symbol_search,326,3,11,trial,1350
symbol_search,326,3,12,trial,1537
symbol_search,326,3,13,trial,1885
symbol_search,326,3,14,trial,3504
symbol_search,326,3,15,trial,1767
symbol_search,326,3,16,trial,2551
symbol_search,326,3,17,trial,2133
symbol_search,326,3,18,trial,1318
symbol_search,327,1,1,trial,2734
symbol_search,327,1,2,trial,2985
symbol_search,327,1,3,trial,4374
symbol_search,327,1,4,trial,2567
symbol_search,327,1,5,trial,4255
symbol_search,327,1,6,trial,3599
symbol_search,327,1,8,trial,2118
symbol_search,327,1,9,trial,2916
symbol_search,327,1,10,trial,9568
symbol_search,327,1,11,trial,2603
symbol_search,327,1,12,trial,4312
symbol_search,327,1,13,trial,3768
symbol_search,327,1,14,trial,5017
symbol_search,327,1,15,trial,4951
symbol_search,327,1,16,trial,4042
symbol_search,327,1,17,trial,3087
symbol_search,327,1,18,trial,1983
symbol_search,327,2,1,trial,4835
symbol_search,327,2,2,trial,7320
symbol_search,327,2,3,trial,5251
symbol_search,327,2,4,trial,6386
symbol_search,327,2,5,trial,2434
symbol_search,327,2,6,trial,2933
symbol_search,327,2,7,trial,1967
symbol_search,327,2,8,trial,1801
symbol_search,327,2,9,trial,2880
symbol_search,327,2,10,trial,1583
symbol_search,327,2,11,trial,2834
symbol_search,327,2,12,trial,4519
symbol_search,327,2,13,trial,4269
symbol_search,327,2,14,trial,2770
symbol_search,327,2,15,trial,2333
symbol_search,327,2,16,trial,1201
symbol_search,327,2,17,trial,2618
symbol_search,327,2,18,trial,2751
symbol_search,327,3,1,trial,2018
symbol_search,327,3,2,trial,1520
symbol_search,327,3,3,trial,1701
symbol_search,327,3,4,trial,4000
symbol_search,327,3,5,trial,1975
symbol_search,327,3,6,trial,2634
symbol_search,327,3,7,trial,3900
symbol_search,327,3,8,trial,1916
symbol_search,327,3,9,trial,3237
symbol_search,327,3,10,trial,3857
symbol_search,327,3,11,trial,2234
symbol_search,327,3,12,trial,2573
symbol_search,327,3,13,trial,5284
symbol_search,327,3,14,trial,2001
symbol_search,327,3,15,trial,1916
symbol_search,327,3,16,trial,2886
symbol_search,327,3,17,trial,4185
symbol_search,327,3,18,trial,2250
symbol_search,328,1,2,trial,1950
symbol_search,328,1,3,trial,1412
symbol_search,328,1,4,trial,1065
symbol_search,328,1,5,trial,868
symbol_search,328,1,7,trial,1719
symbol_search,328,1,8,trial,1783
symbol_search,328,1,9,trial,2515
symbol_search,328,1,10,trial,1219
symbol_search,328,1,11,trial,2684
symbol_search,328,1,12,trial,3385
symbol_search,328,1,13,trial,833
symbol_search,328,1,14,trial,2487
symbol_search,328,1,16,trial,1199
symbol_search,328,1,17,trial,2417
symbol_search,328,1,18,trial,1617
symbol_search,328,2,1,trial,2084
symbol_search,328,2,2,trial,2250
symbol_search,328,2,3,trial,2267
symbol_search,328,2,4,trial,867
symbol_search,328,2,5,trial,1250
symbol_search,328,2,6,trial,2399
symbol_search,328,2,7,trial,1034
symbol_search,328,2,8,trial,1335
symbol_search,328,2,9,trial,1967
symbol_search,328,2,10,trial,2134
symbol_search,328,2,11,trial,1566
symbol_search,328,2,12,trial,1267
symbol_search,328,2,13,trial,1033
symbol_search,328,2,14,trial,1967
symbol_search,328,2,15,trial,4402
symbol_search,328,2,17,trial,1684
symbol_search,328,2,18,trial,1948
symbol_search,328,3,2,trial,5302
symbol_search,328,3,3,trial,2784
symbol_search,328,3,4,trial,3383
symbol_search,328,3,5,trial,1469
symbol_search,328,3,7,trial,5234
symbol_search,328,3,8,trial,3568
symbol_search,328,3,9,trial,2267
symbol_search,328,3,10,trial,2100
symbol_search,328,3,11,trial,2051
symbol_search,328,3,12,trial,1868
symbol_search,328,3,13,trial,1784
symbol_search,328,3,14,trial,2135
symbol_search,328,3,15,trial,2402
symbol_search,328,3,16,trial,4717
symbol_search,328,3,18,trial,4753
symbol_search,329,1,1,trial,5918
symbol_search,329,1,2,trial,2875
symbol_search,329,1,3,trial,7862
symbol_search,329,1,4,trial,2438
symbol_search,329,1,5,trial,2813
symbol_search,329,1,6,trial,4283
symbol_search,329,1,7,trial,6269
symbol_search,329,1,8,trial,4183
symbol_search,329,1,9,trial,3667
symbol_search,329,1,10,trial,4853
symbol_search,329,1,11,trial,4900
symbol_search,329,1,12,trial,3650
symbol_search,329,1,13,trial,9491
symbol_search,329,1,14,trial,2155
symbol_search,329,1,15,trial,2454
symbol_search,329,1,16,trial,13070
symbol_search,329,1,17,trial,4217
symbol_search,329,1,18,trial,2935
symbol_search,329,2,1,trial,2366
symbol_search,329,2,2,trial,2816
symbol_search,329,2,3,trial,2232
symbol_search,329,2,4,trial,3067
symbol_search,329,2,5,trial,2701
symbol_search,329,2,6,trial,4200
symbol_search,329,2,7,trial,2000
symbol_search,329,2,8,trial,5935
symbol_search,329,2,9,trial,2066
symbol_search,329,2,10,trial,7338
symbol_search,329,2,11,trial,2869
symbol_search,329,2,12,trial,4549
symbol_search,329,2,13,trial,4183
symbol_search,329,2,14,trial,1833
symbol_search,329,2,15,trial,2352
symbol_search,329,2,16,trial,4152
symbol_search,329,2,17,trial,2250
symbol_search,329,2,18,trial,5703
symbol_search,329,3,1,trial,2168
symbol_search,329,3,2,trial,3317
symbol_search,329,3,3,trial,4570
symbol_search,329,3,4,trial,3601
symbol_search,329,3,5,trial,5485
symbol_search,329,3,6,trial,2951
symbol_search,329,3,7,trial,6932
symbol_search,329,3,8,trial,3800
symbol_search,329,3,9,trial,1718
symbol_search,329,3,10,trial,3868
symbol_search,329,3,11,trial,12987
symbol_search,329,3,12,trial,2439
symbol_search,329,3,13,trial,2941
symbol_search,329,3,14,trial,4152
symbol_search,329,3,15,trial,4570
symbol_search,329,3,16,trial,4418
symbol_search,329,3,17,trial,4702
symbol_search,329,3,18,trial,2835
symbol_search,330,1,1,trial,1847
symbol_search,330,1,2,trial,1606
symbol_search,330,1,3,trial,2122
symbol_search,330,1,4,trial,2220
symbol_search,330,1,5,trial,1965
symbol_search,330,1,6,trial,3935
symbol_search,330,1,7,trial,3516
symbol_search,330,1,8,trial,2201
symbol_search,330,1,9,trial,3232
symbol_search,330,1,10,trial,1800
symbol_search,330,1,11,trial,1733
symbol_search,330,1,12,trial,1057
symbol_search,330,1,13,trial,1488
symbol_search,330,1,14,trial,2800
symbol_search,330,1,15,trial,3803
symbol_search,330,1,16,trial,1383
symbol_search,330,1,17,trial,2798
symbol_search,330,1,18,trial,2516
symbol_search,330,2,1,trial,1601
symbol_search,330,2,2,trial,1566
symbol_search,330,2,3,trial,2451
symbol_search,330,2,4,trial,1333
symbol_search,330,2,5,trial,3652
symbol_search,330,2,6,trial,1534
symbol_search,330,2,7,trial,2418
symbol_search,330,2,8,trial,5017
symbol_search,330,2,9,trial,5484
symbol_search,330,2,10,trial,3017
symbol_search,330,2,11,trial,2250
symbol_search,330,2,12,trial,1627
symbol_search,330,2,13,trial,3583
symbol_search,330,2,14,trial,1683
symbol_search,330,2,15,trial,2852
symbol_search,330,2,16,trial,1935
symbol_search,330,2,17,trial,1449
symbol_search,330,2,18,trial,2833
symbol_search,330,3,1,trial,2670
symbol_search,330,3,2,trial,985
symbol_search,330,3,3,trial,2570
symbol_search,330,3,4,trial,1316
symbol_search,330,3,5,trial,1752
symbol_search,330,3,6,trial,2286
symbol_search,330,3,7,trial,1850
symbol_search,330,3,8,trial,2235
symbol_search,330,3,9,trial,2602
symbol_search,330,3,10,trial,2121
symbol_search,330,3,11,trial,1400
symbol_search,330,3,12,trial,1417
symbol_search,330,3,13,trial,2801
symbol_search,330,3,14,trial,2702
symbol_search,330,3,15,trial,1834
symbol_search,330,3,16,trial,1549
symbol_search,330,3,17,trial,2150
symbol_search,330,3,18,trial,3269
symbol_search,331,1,1,trial,2383
symbol_search,331,1,2,trial,5554
symbol_search,331,1,3,trial,4575
symbol_search,331,1,4,trial,4100
symbol_search,331,1,5,trial,3516
symbol_search,331,1,6,trial,6885
symbol_search,331,1,7,trial,6115
symbol_search,331,1,8,trial,3351
symbol_search,331,1,9,trial,3326
symbol_search,331,1,10,trial,2989
symbol_search,331,1,11,trial,3416
symbol_search,331,1,12,trial,4785
symbol_search,331,1,13,trial,5034
symbol_search,331,1,14,trial,3201
symbol_search,331,1,15,trial,6669
symbol_search,331,1,16,trial,3768
symbol_search,331,1,17,trial,4682
symbol_search,331,1,18,trial,2084
symbol_search,331,2,1,trial,1852
symbol_search,331,2,2,trial,2916
symbol_search,331,2,3,trial,4184
symbol_search,331,2,4,trial,2885
symbol_search,331,2,5,trial,4967
symbol_search,331,2,6,trial,3234
symbol_search,331,2,7,trial,4682
symbol_search,331,2,8,trial,5970
symbol_search,331,2,9,trial,4081
symbol_search,331,2,10,trial,1718
symbol_search,331,2,11,trial,2082
symbol_search,331,2,12,trial,2827
symbol_search,331,2,13,trial,5976
symbol_search,331,2,14,trial,1751
symbol_search,331,2,15,trial,2826
symbol_search,331,2,16,trial,1637
symbol_search,331,2,17,trial,3283
symbol_search,331,2,18,trial,2417
symbol_search,331,3,1,trial,1599
symbol_search,331,3,2,trial,1189
symbol_search,331,3,3,trial,3975
symbol_search,331,3,4,trial,2383
symbol_search,331,3,5,trial,2552
symbol_search,331,3,6,trial,1650
symbol_search,331,3,7,trial,4137
symbol_search,331,3,8,trial,1450
symbol_search,331,3,9,trial,1351
symbol_search,331,3,10,trial,2650
symbol_search,331,3,11,trial,1216
symbol_search,331,3,12,trial,3934
symbol_search,331,3,13,trial,3407
symbol_search,331,3,14,trial,4011
symbol_search,331,3,15,trial,2500
symbol_search,331,3,16,trial,4384
symbol_search,331,3,17,trial,4901
symbol_search,331,3,18,trial,1584
symbol_search,332,1,1,trial,3568
symbol_search,332,1,2,trial,1649
symbol_search,332,1,3,trial,3295
symbol_search,332,1,4,trial,2702
symbol_search,332,1,5,trial,5410
symbol_search,332,1,6,trial,2793
symbol_search,332,1,7,trial,3855
symbol_search,332,1,8,trial,3332
symbol_search,332,1,9,trial,3285
symbol_search,332,1,10,trial,2999
symbol_search,332,1,11,trial,4035
symbol_search,332,1,12,trial,3333
symbol_search,332,1,13,trial,2698
symbol_search,332,1,14,trial,3316
symbol_search,332,1,15,trial,2217
symbol_search,332,1,16,trial,2581
symbol_search,332,1,17,trial,1718
symbol_search,332,1,18,trial,7035
symbol_search,332,2,1,trial,5733
symbol_search,332,2,2,trial,5590
symbol_search,332,2,3,trial,2266
symbol_search,332,2,4,trial,3669
symbol_search,332,2,5,trial,2367
symbol_search,332,2,6,trial,5201
symbol_search,332,2,7,trial,5519
symbol_search,332,2,8,trial,4834
symbol_search,332,2,9,trial,2568
symbol_search,332,2,10,trial,2417
symbol_search,332,2,11,trial,1867
symbol_search,332,2,12,trial,3284
symbol_search,332,2,13,trial,4635
symbol_search,332,2,14,trial,2150
symbol_search,332,2,15,trial,1969
symbol_search,332,2,16,trial,3201
symbol_search,332,2,17,trial,2385
symbol_search,332,2,18,trial,1884
symbol_search,332,3,1,trial,5555
symbol_search,332,3,2,trial,2133
symbol_search,332,3,3,trial,5168
symbol_search,332,3,4,trial,2617
symbol_search,332,3,5,trial,4068
symbol_search,332,3,6,trial,4984
symbol_search,332,3,7,trial,2451
symbol_search,332,3,8,trial,3000
symbol_search,332,3,9,trial,5669
symbol_search,332,3,10,trial,3083
symbol_search,332,3,11,trial,7200
symbol_search,332,3,12,trial,5236
symbol_search,332,3,13,trial,4167
symbol_search,332,3,14,trial,2232
symbol_search,332,3,15,trial,2282
symbol_search,332,3,16,trial,1984
symbol_search,332,3,17,trial,4002
symbol_search,332,3,18,trial,6569
symbol_search,333,1,1,trial,3822
symbol_search,333,1,2,trial,2680
symbol_search,333,1,3,trial,2563
symbol_search,333,1,4,trial,5077
symbol_search,333,1,5,trial,2468
symbol_search,333,1,6,trial,2229
symbol_search,333,1,7,trial,1963
symbol_search,333,1,8,trial,2150
symbol_search,333,1,9,trial,2749
symbol_search,333,1,10,trial,2202
symbol_search,333,1,11,trial,3335
symbol_search,333,1,12,trial,3203
symbol_search,333,1,13,trial,4152
symbol_search,333,1,14,trial,4069
symbol_search,333,1,15,trial,4534
symbol_search,333,1,16,trial,3635
symbol_search,333,1,17,trial,2296
symbol_search,333,1,18,trial,2271
symbol_search,333,2,1,trial,3735
symbol_search,333,2,2,trial,2350
symbol_search,333,2,3,trial,3218
symbol_search,333,2,4,trial,3730
symbol_search,333,2,5,trial,4067
symbol_search,333,2,6,trial,2635
symbol_search,333,2,7,trial,1717
symbol_search,333,2,8,trial,3834
symbol_search,333,2,9,trial,3020
symbol_search,333,2,10,trial,2717
symbol_search,333,2,11,trial,3034
symbol_search,333,2,12,trial,2751
symbol_search,333,2,13,trial,3383
symbol_search,333,2,14,trial,3534
symbol_search,333,2,15,trial,3733
symbol_search,333,2,16,trial,3035
symbol_search,333,2,17,trial,4652
symbol_search,333,2,18,trial,2785
symbol_search,333,3,1,trial,4193
symbol_search,333,3,2,trial,4785
symbol_search,333,3,3,trial,1700
symbol_search,333,3,4,trial,3217
symbol_search,333,3,5,trial,6018
symbol_search,333,3,6,trial,1816
symbol_search,333,3,7,trial,3868
symbol_search,333,3,8,trial,4950
symbol_search,333,3,9,trial,6203
symbol_search,333,3,10,trial,4400
symbol_search,333,3,11,trial,1984
symbol_search,333,3,12,trial,4069
symbol_search,333,3,13,trial,2401
symbol_search,333,3,14,trial,2952
symbol_search,333,3,15,trial,3418
symbol_search,333,3,16,trial,5735
symbol_search,333,3,17,trial,4101
symbol_search,333,3,18,trial,2566
symbol_search,334,1,1,trial,3116
symbol_search,334,1,2,trial,2116
symbol_search,334,1,3,trial,2498
symbol_search,334,1,4,trial,3142
symbol_search,334,1,5,trial,3618
symbol_search,334,1,6,trial,4666
symbol_search,334,1,7,trial,3447
symbol_search,334,1,8,trial,1400
symbol_search,334,1,9,trial,1720
symbol_search,334,1,10,trial,1500
symbol_search,334,1,11,trial,1516
symbol_search,334,1,12,trial,1283
symbol_search,334,1,13,trial,3416
symbol_search,334,1,14,trial,4252
symbol_search,334,1,15,trial,1599
symbol_search,334,1,16,trial,1118
symbol_search,334,1,17,trial,2018
symbol_search,334,1,18,trial,1800
symbol_search,334,2,1,trial,2567
symbol_search,334,2,2,trial,1151
symbol_search,334,2,3,trial,2184
symbol_search,334,2,4,trial,1849
symbol_search,334,2,5,trial,3437
symbol_search,334,2,6,trial,2201
symbol_search,334,2,7,trial,2502
symbol_search,334,2,8,trial,1617
symbol_search,334,2,9,trial,2135
symbol_search,334,2,10,trial,1484
symbol_search,334,2,11,trial,1817
symbol_search,334,2,12,trial,2318
symbol_search,334,2,13,trial,2301
symbol_search,334,2,14,trial,1301
symbol_search,334,2,15,trial,1117
symbol_search,334,2,16,trial,2049
symbol_search,334,2,17,trial,2034
symbol_search,334,2,18,trial,3183
symbol_search,334,3,1,trial,2552
symbol_search,334,3,2,trial,1651
symbol_search,334,3,3,trial,984
symbol_search,334,3,4,trial,1167
symbol_search,334,3,5,trial,1351
symbol_search,334,3,7,trial,1201
symbol_search,334,3,8,trial,1333
symbol_search,334,3,11,trial,4733
symbol_search,334,3,12,trial,2336
symbol_search,334,3,13,trial,2018
symbol_search,334,3,14,trial,1549
symbol_search,334,3,15,trial,1836
symbol_search,334,3,16,trial,2336
symbol_search,334,3,17,trial,2566
symbol_search,334,3,18,trial,2034
symbol_search,335,1,1,trial,4656
symbol_search,335,1,2,trial,3388
symbol_search,335,1,3,trial,2184
symbol_search,335,1,4,trial,7958
symbol_search,335,1,5,trial,4268
symbol_search,335,1,6,trial,4235
symbol_search,335,1,7,trial,1769
symbol_search,335,1,8,trial,5167
symbol_search,335,1,9,trial,2335
symbol_search,335,1,10,trial,7170
symbol_search,335,1,11,trial,3951
symbol_search,335,1,13,trial,2384
symbol_search,335,1,14,trial,3000
symbol_search,335,1,15,trial,4766
symbol_search,335,1,16,trial,2000
symbol_search,335,1,17,trial,3000
symbol_search,335,1,18,trial,3982
symbol_search,335,2,1,trial,1334
symbol_search,335,2,2,trial,2466
symbol_search,335,2,3,trial,2215
symbol_search,335,2,4,trial,4050
symbol_search,335,2,5,trial,2400
symbol_search,335,2,6,trial,2467
symbol_search,335,2,7,trial,7486
symbol_search,335,2,8,trial,2337
symbol_search,335,2,9,trial,3235
symbol_search,335,2,11,trial,2702
symbol_search,335,2,12,trial,4350
symbol_search,335,2,13,trial,3600
symbol_search,335,2,14,trial,3250
symbol_search,335,2,15,trial,3417
symbol_search,335,2,16,trial,2034
symbol_search,335,2,17,trial,4172
symbol_search,335,2,18,trial,3267
symbol_search,335,3,1,trial,1719
symbol_search,335,3,2,trial,8286
symbol_search,335,3,3,trial,3266
symbol_search,335,3,4,trial,4617
symbol_search,335,3,6,trial,2263
symbol_search,335,3,7,trial,2385
symbol_search,335,3,8,trial,2567
symbol_search,335,3,9,trial,4635
symbol_search,335,3,10,trial,3417
symbol_search,335,3,11,trial,5269
